graph,n,trial,demand,cost,efficiency,robustness,algebraic_connectivity,network_entropy,cyclomatic_number,betweenness_gini,num_edges,steiner_ratio
Grid,100,28,Uniform,10.66689845438665,1.0350322446700246,0.9739393939393939,0.009559474291688406,4.691749726979811,11,0.5659627941357643,110,1.171280905553043
Grid,100,29,Fixed,10.548185749302963,1.4905756732951205,0.912121212121212,0.0036616514491037413,4.504187426825266,0,0.6091555122536161,99,1.1518056655697577
Grid,100,29,Uniform,11.442881948312225,0.9023527016637892,0.9792929292929293,0.01191918312568269,4.754319860448593,18,0.5291377901667709,117,1.2495017220741376
Clustered,20,0,Fixed,6.036827770459104,0.7853337615140068,0.8552631578947368,0.042917400619081815,2.692719356991652,5,0.5252747252747252,24,2.8912483121004238
Clustered,20,0,Uniform,5.086187282516722,0.5040200963482043,1.0,0.2779793351320764,3.181644012289828,12,0.43083140877598125,31,2.435953277905882
Clustered,20,1,Fixed,5.5856025502502105,0.6181514752092172,0.9315789473684211,0.0866843784174805,2.8134464946152793,5,0.622151898734177,24,3.2672313277918863
Clustered,20,1,Uniform,4.083935793195704,0.38278948627142434,0.9973684210526315,0.276877995576164,3.223393030393449,12,0.4303108808290155,31,2.388849339740776
Clustered,20,2,Fixed,4.4400754620396095,0.7022926192905279,0.894736842105263,0.06203472648030241,2.606209242750657,3,0.6354545454545453,22,2.346240252413112
Clustered,20,2,Uniform,4.406604009685099,0.46493272648173517,1.0,0.3097529187723326,3.0950909543724023,11,0.44557739557739584,30,2.3285531501347183
Clustered,20,3,Fixed,5.187599978685705,0.6320439752641608,0.913157894736842,0.0809026359432329,2.7993751594188034,5,0.5558394160583944,24,3.5784502174393458
Clustered,20,3,Uniform,3.2780981204485786,0.3156135384248198,1.0,0.3280700138525071,3.1669969487140284,11,0.4817073170731707,30,2.261259730916779
Clustered,20,4,Fixed,5.401506478637445,0.60189860153266,0.881578947368421,0.05318756564131399,2.724133836551015,6,0.4752173913043476,25,3.7738622038891974
Clustered,20,4,Uniform,4.134557975664866,0.35149758056776176,0.9973684210526315,0.36409919781533306,3.3049014186537784,16,0.47756598240469184,35,2.8886852465807396
Clustered,20,5,Fixed,8.884986814649832,0.6867637979402472,0.9368421052631579,0.09384093587505693,2.93081929344661,9,0.6069072164948455,28,5.385865433745039
Clustered,20,5,Uniform,3.7251192561893514,0.4180276648116584,0.9947368421052631,0.1985646423578772,3.0926174273782947,11,0.44976851851851873,30,2.2580777503696234
Clustered,20,6,Fixed,7.118865206471645,0.5634989497541782,0.9236842105263158,0.0723993520429454,2.917082739558527,8,0.5876447876447877,27,3.973706204133542
Clustered,20,6,Uniform,4.608809654883872,0.37170767603746124,0.9973684210526315,0.3881409859028362,3.187363241793231,13,0.45501319261213724,32,2.572608834148679
Clustered,20,7,Fixed,3.2962512712924656,0.48406729687409683,0.8684210526315791,0.047316283960703295,2.572379863447872,2,0.5711815561959652,21,1.8478019121074876
Clustered,20,7,Uniform,4.408433536431295,0.36249320337183116,1.0,0.4317970133779152,3.2573424152771446,14,0.4557742782152232,33,2.4712654611499003
Clustered,20,8,Fixed,6.420280370705466,0.6367344829878955,0.894736842105263,0.06369037970325225,2.999728599583491,8,0.6679190751445085,27,3.9814419961665806
Clustered,20,8,Uniform,3.6027175122556847,0.29919570447588834,0.9947368421052631,0.4399076671275898,3.2940047613560597,13,0.39102564102564075,32,2.2341720260486753
Clustered,20,9,Fixed,6.809719551386516,0.529845439887684,0.9263157894736842,0.0849423541903655,2.8937329604782156,8,0.5778225806451611,27,4.817132506389011
Clustered,20,9,Uniform,2.94345787570696,0.33637446250235803,0.9921052631578948,0.18217520746087798,3.101284873916309,10,0.46658986175115147,29,2.0821748248601177
Clustered,20,10,Fixed,4.160935162872776,0.7259331094754349,0.9026315789473685,0.08591803453230677,2.4753098602814836,2,0.6313829787234042,21,1.8261099959399671
Clustered,20,10,Uniform,5.775622637522426,0.5106965956516535,1.0,0.4250576967027909,3.109957734207573,13,0.4737597911227154,32,2.5347480357937364
Clustered,20,11,Fixed,4.526171257424794,0.5152105264328147,0.9263157894736841,0.09059297950326567,2.7489749724338752,5,0.6096673596673596,24,3.7606160095400245
Clustered,20,11,Uniform,2.668159943714322,0.29798611889719784,1.0,0.15833987013730275,3.2159672813647435,11,0.45020876826722334,30,2.216868171721452
Clustered,20,12,Fixed,7.95531610339581,0.8465776532702174,0.8894736842105264,0.04714344921121501,2.8287396486741745,7,0.5333836858006045,26,3.8852739404873193
Clustered,20,12,Uniform,5.05402200753535,0.5028797129956696,0.9973684210526315,0.2883700672628047,3.11739353326939,11,0.36679389312977073,30,2.4683192654210884
Clustered,20,13,Fixed,6.477080262927746,0.6127355617720951,0.9394736842105262,0.13205264715255816,2.84391284832293,6,0.640617283950617,25,4.244660329231994
Clustered,20,13,Uniform,4.0035017752341036,0.3391253720199772,0.9973684210526315,0.2472076832375601,3.2999179721507006,14,0.405181347150259,33,2.6236366500829376
Clustered,20,14,Fixed,6.8495690899201875,0.6619195657065123,0.9236842105263158,0.09011403700677412,2.8262721134448903,6,0.661764705882353,25,4.02918700104699
Clustered,20,14,Uniform,3.7137548310597457,0.3911353043960181,0.9973684210526315,0.19633689326029596,3.0304299968721358,9,0.47304439746300186,28,2.1845772330994544
Clustered,20,15,Fixed,6.92469621226808,0.7680181075430446,0.9342105263157894,0.10084564799399924,2.8690719896859282,5,0.6086580086580085,24,2.9238493080473162
Clustered,20,15,Uniform,4.928458711698023,0.447803087077122,1.0,0.3134547081455128,3.268974908737881,12,0.42391304347826053,31,2.0809679085139576
Clustered,20,16,Fixed,5.915497206656005,0.9165700991134058,0.8710526315789474,0.05037338021143354,2.809558530672594,6,0.5301459854014596,25,2.834843131682075
Clustered,20,16,Uniform,5.627375875860417,0.4620576373926027,1.0,0.32412707239559513,3.184723079864233,13,0.44784946236559153,32,2.6967687235363065
Clustered,20,17,Fixed,8.644725932981903,0.7326282804290573,0.9421052631578949,0.1431471428948191,3.0309959900061827,9,0.6610552763819098,28,5.326417189285177
Clustered,20,17,Uniform,3.6684814361855707,0.34931839723200436,0.9973684210526315,0.25110372671514775,3.2780507297146966,12,0.4271208226221077,31,2.2603218114437476
Clustered,20,18,Fixed,6.666684446780151,0.6590617665461301,0.9026315789473683,0.05837760514265349,2.965522642936732,8,0.636466165413534,27,4.478528324160848
Clustered,20,18,Uniform,3.2721128056545075,0.3019555812307208,1.0,0.26249800298641135,3.2740278689028175,12,0.429277108433735,31,2.1981316195415226
Clustered,20,19,Fixed,5.370369660496551,0.8095104044564431,0.8578947368421052,0.04458517467515144,2.66785985743938,4,0.5394085281980738,23,2.7082223472017777
Clustered,20,19,Uniform,4.488744927326036,0.4344101546212589,1.0,0.25093347059473137,3.2276168656381814,11,0.3415865384615384,30,2.26362803523454
Clustered,20,20,Fixed,5.439652401513902,0.9145567654638974,0.9315789473684211,0.15877995009149376,2.6873020865196233,2,0.6934567901234567,21,3.602896390554434
Clustered,20,20,Uniform,3.064119993091933,0.3248762919754376,0.9842105263157894,0.1757456265851195,3.2115225807647048,11,0.5034441805225651,30,2.029487557010841
Clustered,20,21,Fixed,4.5799794650752315,0.6484196659716895,0.8605263157894736,0.04321087654277561,2.698139253760764,5,0.5123066104078762,24,2.411137396417277
Clustered,20,21,Uniform,4.2312950320443585,0.4187288748255056,0.9973684210526315,0.2071093965240382,3.108266659326608,10,0.4419708029197078,29,2.2275719279604256
Clustered,20,22,Fixed,4.771753806884096,0.6346584336286984,0.9026315789473685,0.058638749726827644,2.7501643569047256,4,0.5602649006622513,23,2.587767955713068
Clustered,20,22,Uniform,4.448427792498916,0.36949996254152045,1.0,0.38661339377328185,3.342682375797119,14,0.46436781609195377,33,2.412425150292697
Clustered,20,23,Fixed,4.8858765611145065,0.6666856988604046,0.8921052631578945,0.05486849549148996,2.762197412911164,4,0.5943333333333336,23,2.5644342273214242
Clustered,20,23,Uniform,5.079904477836868,0.4059234685051947,1.0,0.38723253889123,3.2980065955961892,15,0.3264705882352943,34,2.666273032390457
Clustered,20,24,Fixed,8.692718348465647,0.8177126560005068,0.9342105263157894,0.09429598730077779,2.8280465914593997,6,0.6340336134453783,25,4.175760156175091
Clustered,20,24,Uniform,4.756286051570671,0.4673583450925109,0.994736842105263,0.24044382711630125,3.0899941386027554,9,0.44166666666666665,28,2.2847984933304364
Clustered,20,25,Fixed,4.969501202571888,0.6412452532267612,0.9105263157894736,0.07551228014476019,2.7844301010294075,4,0.516161616161616,23,2.7830768654411004
Clustered,20,25,Uniform,3.473186177985751,0.3678347216123866,1.0,0.30435737362324017,3.159744152508517,10,0.41388888888888875,29,1.9450934223175913
Clustered,20,26,Fixed,6.677764787581905,0.7374227026943682,0.8815789473684209,0.053052235184236775,2.7781694511178214,6,0.6477739726027398,25,3.6861702041413102
Clustered,20,26,Uniform,4.088169223362584,0.4062663974590389,0.9921052631578947,0.2637849453782589,3.2271004141206845,13,0.42194805194805163,32,2.2566963737133343
Clustered,20,27,Fixed,3.6142420655534395,0.4016772976870444,0.9052631578947368,0.06137394013763442,2.800558587143724,5,0.5811733800350263,24,2.8594868837138248
Clustered,20,27,Uniform,2.3065693678997476,0.26042523102259857,0.9973684210526315,0.24712754610693255,3.0618700376596992,7,0.3852320675105483,26,1.8248929469187194
Clustered,20,28,Fixed,7.571314690963602,0.7129879483360158,0.9000000000000001,0.05732501188745291,2.926105810746444,8,0.5486463620981383,27,3.9583423965234075
Clustered,20,28,Uniform,4.490960287546821,0.41022648008017565,0.9921052631578947,0.3567584778165535,3.2526097921882102,12,0.4411688311688311,31,2.3479090795837845
Clustered,20,29,Fixed,8.865758099130236,0.8426148693718112,0.9499999999999998,0.19806226419522738,2.863473131247625,6,0.6746951219512198,25,5.058001286335305
Clustered,20,29,Uniform,3.661568718478845,0.40894758106338325,0.9973684210526315,0.15706107802623032,3.3061931160484654,12,0.5128635346756152,31,2.088960592088342
Clustered,50,0,Fixed,3.469258591976959,0.7111371979903383,0.8853061224489797,0.009294449504758802,3.6882816666470113,0,0.610033036339974,49,1.310079966990203
Clustered,50,0,Uniform,5.5210459244248655,0.4933690694240452,0.9942857142857143,0.053827408211996074,3.8272674202566814,17,0.41603406717017477,66,2.08488686290179
Clustered,50,1,Fixed,4.583793084684138,1.0361605996802963,0.8522448979591837,0.00677978236437728,3.4603411980030265,0,0.5417082438460268,49,1.5424975534760632
Clustered,50,1,Uniform,5.512588120716135,0.4937724401054174,0.9967346938775511,0.0595966779574362,3.934789881492727,17,0.3936995708154509,66,1.8550474535898005
Clustered,50,2,Fixed,7.855201142771715,0.7086112706411075,0.8742857142857143,0.00806844810675894,3.3198450591840727,6,0.5972797826930538,55,3.198243685702857
Clustered,50,2,Uniform,4.870553432566051,0.35617183636395794,0.9971428571428572,0.09409992183490333,4.079571826012039,25,0.4777373507674818,74,1.983044925070666
Clustered,50,3,Fixed,3.4568606345704778,0.6788783759255744,0.8787755102040817,0.009599823229148268,3.6427750336335194,1,0.5608725801791388,50,1.234109762107661
Clustered,50,3,Uniform,4.8890011882235775,0.45534973898695474,0.9959183673469388,0.059011523736012185,3.9573569199746648,15,0.45845296167247374,64,1.7453882962488463
Clustered,50,4,Fixed,7.319457774665453,0.9692811871138094,0.86,0.007471953856739491,3.0783292099126722,5,0.554371423617132,54,2.6213718658898593
Clustered,50,4,Uniform,4.76081545854017,0.5056659362715046,0.9714285714285715,0.030009923654306634,3.849094879277131,13,0.5027192058956234,62,1.705026258216394
Clustered,50,5,Fixed,3.9225626280537846,0.7429032421147207,0.8832653061224488,0.008856329088538737,3.587268336898388,0,0.607115865240428,49,1.3851987804453054
Clustered,50,5,Uniform,5.136550972864737,0.4257072475711583,0.9955102040816327,0.09609906046774708,3.858308859370612,15,0.44538900785153457,64,1.8139019865280326
Clustered,50,6,Fixed,3.1166813323061224,0.6078836666425674,0.879591836734694,0.010658248003520152,3.571485810901445,0,0.5517953454008129,49,1.3318948798125982
Clustered,50,6,Uniform,3.831503469771114,0.45303432841385455,0.9816326530612244,0.026368788789731208,3.9276238707999807,16,0.41692307692307695,65,1.63736978833071
Clustered,50,7,Fixed,5.277705867107878,0.7433511854760059,0.929795918367347,0.023221590585876247,3.439887713454838,1,0.6490438825922695,50,1.6654347510060135
Clustered,50,7,Uniform,6.01008027149284,0.47210460417294126,0.9967346938775511,0.06989921648755085,3.9415987107376327,19,0.40604381676625034,68,1.896543079988818
Clustered,50,8,Fixed,6.366278043268819,1.0050673956955551,0.8599999999999999,0.0074631468891502625,3.1433618818350357,3,0.5712994548971337,52,2.1319437256693066
Clustered,50,8,Uniform,4.512835097148224,0.5456224640517301,0.9718367346938777,0.03266822735876789,3.9116668053900248,11,0.4853123647381332,60,1.5112614317117308
Clustered,50,9,Fixed,5.355447427135348,0.7437012786519055,0.9097959183673471,0.011901679589948696,3.3676580368240265,2,0.6733625580195977,51,2.051944945790358
Clustered,50,9,Uniform,4.7749915735467745,0.3868951069408454,0.9946938775510205,0.08459516328490865,3.867862671084057,15,0.3405156411137844,64,1.829542714934624
Clustered,50,10,Fixed,2.9134739609007188,0.6720264348669701,0.843265306122449,0.006310814816660039,3.6331484892591264,0,0.5027086662101496,49,1.2666150357235029
Clustered,50,10,Uniform,4.160993481361901,0.4500386192895507,0.983265306122449,0.031056681773454664,3.8468804095931644,16,0.49361014645930856,65,1.8089665388363714
Clustered,50,11,Fixed,2.942277058419809,0.6989661062884731,0.8848979591836735,0.009402529060140871,3.533499591652921,0,0.6233633260937015,49,1.298308433817191
Clustered,50,11,Uniform,4.9789452668841925,0.44040540497673164,0.9967346938775511,0.09204582621713883,3.6853280126520627,19,0.4356435643564356,68,2.197008134570993
Clustered,50,12,Fixed,5.821473293668625,0.9476261161014966,0.8889795918367348,0.010326511096615457,3.2122774603345303,3,0.5626782608695651,52,1.9177384630039556
Clustered,50,12,Uniform,5.472282715223178,0.5163515978953931,0.9934693877551021,0.05995761373907206,3.786689616154206,15,0.4081010594947023,64,1.8027063792990035
Clustered,50,13,Fixed,5.650323506530808,0.9855426290612286,0.9322448979591837,0.024948486136973695,3.384391673510673,1,0.628822652757079,50,1.985776500932567
Clustered,50,13,Uniform,5.000488155430011,0.41691037421093796,0.993061224489796,0.06958754069647051,3.96833128817514,17,0.4127553763440863,66,1.7573952820165681
Clustered,50,14,Fixed,4.836113225826561,0.8156278916702842,0.8914285714285713,0.010918139448989006,3.529471914994771,0,0.6281629116117855,49,1.5582641060154214
Clustered,50,14,Uniform,5.226803704912224,0.42192265654868516,0.9967346938775511,0.08686404224057523,3.8648059368799523,16,0.44139033715676046,65,1.6841501061342679
Clustered,50,15,Fixed,7.374678655903739,1.0849047246974683,0.9355102040816327,0.025201144821989162,3.2912182818848903,2,0.6347361848267246,51,2.368587723446699
Clustered,50,15,Uniform,5.4134577364247525,0.49412569770159603,0.9885714285714287,0.05428712192569095,3.8864959711130096,15,0.44892570452604663,64,1.738685864722862
Clustered,50,16,Fixed,4.0269423211341175,0.6607086137968305,0.9053061224489796,0.01444277751973666,3.6607150743889534,1,0.6092649572649569,50,1.3797200963569969
Clustered,50,16,Uniform,4.359863850319723,0.45696112959691276,0.9906122448979592,0.05183444737667039,3.822207594588881,11,0.4388535433070866,60,1.4937864245277757
Clustered,50,17,Fixed,3.2602650760888405,0.5469539924646942,0.8877551020408163,0.010620498113813256,3.6077864192285323,0,0.549511603068259,49,1.2719325181877745
Clustered,50,17,Uniform,4.627143497961536,0.3932189517586989,0.9881632653061225,0.05090862707997797,3.7361414105155437,13,0.4055914327437937,62,1.8051950206572804
Clustered,50,18,Fixed,3.1667651909753762,0.6563233174867994,0.8938775510204082,0.011205095194177894,3.5651884098904856,0,0.605012279765083,49,1.247266656178065
Clustered,50,18,Uniform,4.733577716496164,0.4292576728305245,0.9971428571428572,0.06013702179458698,3.8075039107139537,14,0.39476851851851835,63,1.8643736728692237
Clustered,50,19,Fixed,4.315188479646031,0.8020837957992899,0.8828571428571429,0.008893531189747683,3.5843567171283506,0,0.6224851829143676,49,1.5421283125765375
Clustered,50,19,Uniform,5.702804137900731,0.4623504828983856,0.9951020408163265,0.08850796101880708,3.835142937908767,18,0.39022293561619437,67,2.0380235448850534
Clustered,50,20,Fixed,5.822424936317319,0.9108578833518717,0.9236734693877551,0.017179293334786745,3.364825917658831,2,0.6562375426621161,51,2.2249158972098453
Clustered,50,20,Uniform,4.3515189744393465,0.3706444479980446,0.9938775510204081,0.08237744406534217,3.955019664572599,15,0.4287662121715996,64,1.6628404572209214
Clustered,50,21,Fixed,3.568088931229651,0.663257316345214,0.8759183673469387,0.008470480502001056,3.6572779326468936,1,0.6101861779900575,50,1.4649481415308607
Clustered,50,21,Uniform,4.360811028030392,0.41905247564882736,0.9889795918367347,0.052196552759472284,3.903127541073396,15,0.4580491086444667,64,1.7904155793781797
Clustered,50,22,Fixed,8.734150398965577,0.7366226806819609,0.840408163265306,0.006197239787276777,3.2966862499461675,8,0.5502889426957225,57,3.5991253516429222
Clustered,50,22,Uniform,3.9404055006800855,0.3392005484862255,0.9889795918367347,0.04051593106637836,4.028104361305662,18,0.44422372881355954,67,1.623742743762525
Clustered,50,23,Fixed,3.404562582126486,0.6365548716378505,0.8959183673469389,0.011360529457836084,3.6475726157473014,0,0.6275610557441682,49,1.2724858644748713
Clustered,50,23,Uniform,3.9891620218351695,0.4308022209389093,0.986938775510204,0.0484213417203463,3.839111466594026,9,0.4601244260109614,58,1.490985159307805
Clustered,50,24,Fixed,3.3002235754942597,0.706988624925927,0.8665306122448979,0.007526988866491968,3.6920312306470477,0,0.5952276064610864,49,1.2959596848328765
Clustered,50,24,Uniform,4.717652143671602,0.3814016407994535,0.9975510204081632,0.06668437507058782,4.019049365343073,19,0.4098077595246419,68,1.8525675141109625
Clustered,50,25,Fixed,3.613680183012275,0.7422139824904197,0.8477551020408164,0.00651149789455254,3.713773518099424,1,0.5211546909319107,50,1.381200642959547
Clustered,50,25,Uniform,4.89152400190347,0.44626656741709975,0.9938775510204081,0.08156503846473163,3.947564763166213,16,0.42291771469637096,65,1.869610965641499
Clustered,50,26,Fixed,7.128257372151619,0.7383854617829626,0.9073469387755102,0.013092651446809432,3.233828639602984,3,0.6524746177370033,52,2.884666093920055
Clustered,50,26,Uniform,3.6139880392825465,0.34838852024797407,0.990204081632653,0.04203380522932943,3.843073810961483,12,0.4567099806469448,61,1.462510150303989
Clustered,50,27,Fixed,8.154973334994462,0.8053289491939387,0.8963265306122449,0.010516320532737402,3.234000389299504,5,0.5888637334472449,54,2.784021429226695
Clustered,50,27,Uniform,5.214150690959897,0.4446746752725301,0.9963265306122449,0.08419386438743799,3.853835533780755,14,0.4349483691198164,63,1.7800557601528184
Clustered,50,28,Fixed,4.916945121805776,0.8055440743202689,0.9277551020408165,0.0183419528165811,3.3959135208820883,0,0.679218984680084,49,1.882565285104989
Clustered,50,28,Uniform,4.300117730436934,0.3795239437373263,0.9942857142857143,0.06937565844450792,3.9460798537150095,16,0.3999360592293453,65,1.64639876196381
Clustered,50,29,Fixed,6.129086358268497,0.7713652856651928,0.8922448979591837,0.009899774232540346,3.316822169603552,3,0.6070636164211842,52,2.6573388092443913
Clustered,50,29,Uniform,4.018989567347658,0.3525723564418274,0.9914285714285714,0.07155148442267933,3.961410401329423,14,0.3885532366466218,63,1.7424810692793646
Clustered,100,0,Fixed,8.729425990687506,1.0697283803526851,0.9159595959595959,0.0035407693201354,3.6035528981914573,2,0.6467785989717223,101,2.4052330995452738
Clustered,100,0,Uniform,5.464472728328481,0.5569180606299355,0.9871717171717171,0.013439442843618758,4.2823620621862375,9,0.5172742309631875,108,1.5056351576563396
Clustered,100,1,Fixed,4.283625141792004,0.7296285725254434,0.8829292929292929,0.002262708590488294,4.353758999177303,0,0.5704971041897089,99,1.1408713444343994
Clustered,100,1,Uniform,4.685439695779891,0.5243972844423704,0.968989898989899,0.007663208944365778,4.513862191755353,10,0.5538925580051985,109,1.2478878772185207
Clustered,100,2,Fixed,4.56073982441095,0.541533655648045,0.8792929292929291,0.0021735600073719483,4.207505613051913,0,0.6149980832725339,99,1.4911749851941811
Clustered,100,2,Uniform,3.7898154620087445,0.38075171001523944,0.9662626262626263,0.006092496983511847,4.5046781924845165,9,0.5788273522517198,108,1.239114317638031
Clustered,100,3,Fixed,3.7544189392978438,0.5364811061542801,0.9060606060606059,0.0033676833182579103,4.314536206919579,0,0.5954521205654841,99,1.1681956148264354
Clustered,100,3,Uniform,3.714113880373249,0.4581608979270643,0.9403030303030302,0.005664929804699091,4.428645609474893,5,0.6123763610240789,104,1.155654608121457
Clustered,100,4,Fixed,4.449836539886446,0.6069311434101329,0.9105050505050504,0.0038358879698227686,4.253012587658757,0,0.6232453261660456,99,1.2544369313314172
Clustered,100,4,Uniform,4.227618926097513,0.508485483934053,0.9471717171717172,0.0048990929631053445,4.380062763879541,6,0.6158295499231403,105,1.191792387193557
Clustered,100,5,Fixed,4.704694948545949,0.699814561740142,0.893232323232323,0.0028455889874056213,4.399319289468744,0,0.5966263320192045,99,1.2542289941475426
Clustered,100,5,Uniform,5.24785735515698,0.45418665640259565,0.9913131313131314,0.014576503990490253,4.488492003725869,11,0.48610745371802233,110,1.3990311643951718
Clustered,100,6,Fixed,4.674030903576024,0.708642313395619,0.8902020202020202,0.0025591227416206282,4.368831657127784,0,0.5997774054263063,99,1.264104065871131
Clustered,100,6,Uniform,5.274429997341538,0.42038956134693917,0.9921212121212121,0.02125382850635915,4.482275780309108,13,0.50288818667963,112,1.426483594640112
Clustered,100,7,Fixed,4.527267039147206,0.7811505230616517,0.8992929292929293,0.0029873294112854436,4.2736928202605124,0,0.6008013373597929,99,1.2563421196790914
Clustered,100,7,Uniform,4.340900705851198,0.5179105347289908,0.9624242424242425,0.004405238870088714,4.487213454935406,9,0.5469599436156467,108,1.2046244118025022
Clustered,100,8,Fixed,4.395597962993401,0.7926200551869493,0.8699999999999999,0.0019782217722189646,4.42413519842101,0,0.5870474187205634,99,1.127639402919587
Clustered,100,8,Uniform,4.986574654495149,0.5733877168827001,0.9748484848484847,0.006941590563732963,4.534389367585364,10,0.5600296217530001,109,1.2792475820922335
Clustered,100,9,Fixed,4.383075965753901,0.6679541925175237,0.8987878787878786,0.0029812403140441713,4.322852944990048,0,0.6136994667959284,99,1.19837204436602
Clustered,100,9,Uniform,5.205473242034222,0.5151963547177439,0.9816161616161615,0.011358325172149988,4.488297308957917,13,0.5180322918592468,112,1.423222791411555
Clustered,100,10,Fixed,4.779917715293244,0.809222315210034,0.8598989898989899,0.0017948286491719801,4.243194299105342,0,0.5687016082302903,99,1.3045168124589857
Clustered,100,10,Uniform,4.77350089626317,0.482967786002974,0.978989898989899,0.01076476626510075,4.346025550390181,6,0.5140773815339519,105,1.3027655588170124
Clustered,100,11,Fixed,5.556863824500472,0.7141573382797226,0.9128282828282828,0.003697043763379309,4.310322359534953,0,0.6429702360799041,99,1.2758511646846369
Clustered,100,11,Uniform,5.554771269945426,0.5622785152641226,0.9774747474747474,0.009346141302446195,4.381870279591797,6,0.5664697703899078,105,1.2753707159548242
Clustered,100,12,Fixed,4.295251487764785,0.4908164434004503,0.9028282828282828,0.003109709097304178,4.244556453776882,0,0.5967470648644144,99,1.3564442540851227
Clustered,100,12,Uniform,3.7193314238313433,0.37827060265429363,0.975151515151515,0.007731567371362352,4.487223242750139,4,0.5738969860968552,103,1.1745681837874589
Clustered,100,13,Fixed,3.5539467048751274,0.6331138481785968,0.8986868686868685,0.0027212578199387986,4.368314940921008,0,0.6452779374568864,99,1.1225378662818684
Clustered,100,13,Uniform,4.1813186073594215,0.38369629863319843,0.9854545454545454,0.012550581724693019,4.4867363602003945,11,0.5107729141065298,110,1.3206974829733236
Clustered,100,14,Fixed,5.1253244759553915,0.9158282586404844,0.9064646464646465,0.003434663195406696,4.378361509105089,0,0.6305630647015172,99,1.1607370550076586
Clustered,100,14,Uniform,5.217255290732689,0.7526143423115279,0.9582828282828282,0.0054316725300180176,4.38549109490329,3,0.5573293183027055,102,1.1815567131014348
Clustered,100,15,Fixed,4.7805409357665125,0.7725638043245446,0.8905050505050505,0.002396478256918868,4.321190348857913,0,0.61053203125,99,1.1791563774350042
Clustered,100,15,Uniform,5.034843447882906,0.4439057645575376,0.9857575757575758,0.017821803772671285,4.523585469523931,10,0.45124785862410954,109,1.241882004720467
Clustered,100,16,Fixed,6.035337729127955,0.9096795589604754,0.9099999999999998,0.003380318836525777,4.190840095611983,0,0.6252773219560224,99,1.5577034931599782
Clustered,100,16,Uniform,5.259872262717687,0.569076556722845,0.9701010101010101,0.009749799003887628,4.362092074477063,7,0.5280831877817942,106,1.3575580630173736
Clustered,100,17,Fixed,3.7466562630000966,0.5468362521839202,0.9007070707070706,0.0030190417149919893,4.399994001714952,0,0.6019895223672898,99,1.1065638866101641
Clustered,100,17,Uniform,4.653619094602887,0.4122366770638403,0.986161616161616,0.009391989579485957,4.525202653750716,14,0.5004501458218864,113,1.374432686281077
Clustered,100,18,Fixed,5.551611516105587,1.0886810981754533,0.8803030303030304,0.0021613158291070174,4.157478784595371,0,0.6236085923056605,99,1.4775528917757879
Clustered,100,18,Uniform,5.256406658237143,0.5343138309053288,0.9854545454545454,0.009226448956829784,4.396399918395771,8,0.5588997714658837,107,1.3989845715422142
Clustered,100,19,Fixed,4.953567749749112,0.6884946738956838,0.8984848484848484,0.00282790110528242,4.2817106787826456,0,0.6318265669566205,99,1.255196884971038
Clustered,100,19,Uniform,5.3046971123701505,0.5196568690527978,0.9813131313131314,0.008932249518801803,4.431202982627256,9,0.5239369537067009,108,1.344170429787522
Clustered,100,20,Fixed,4.322831779911144,0.5096019630636248,0.8992929292929293,0.002937490383445228,4.165561256491957,0,0.6080915297775973,99,1.4448057358349091
Clustered,100,20,Uniform,3.3571854239020764,0.41323230695397606,0.9566666666666666,0.005979665145880891,4.466385735526081,4,0.5731853397441715,103,1.122060955333953
Clustered,100,21,Fixed,3.865603233686145,0.6353012460643597,0.8975757575757575,0.002642851068812643,4.41857178543155,1,0.6356178388612295,100,1.1054407809731581
Clustered,100,21,Uniform,5.1356044006426975,0.586379764492508,0.9759595959595958,0.006823246589851641,4.305147928323292,10,0.5699149715961149,109,1.4686211171243515
Clustered,100,22,Fixed,4.608006440927005,0.782664529145918,0.8901010101010101,0.002390558483185848,4.3501867942167385,0,0.6018874557344844,99,1.235610224397275
Clustered,100,22,Uniform,4.8929878284441735,0.4347580322869578,0.980909090909091,0.009641359808457931,4.499094850976292,10,0.5169250125817813,109,1.3120263320336822
Clustered,100,23,Fixed,5.701842698622986,0.8733487489040944,0.9111111111111109,0.0034521556743658706,4.271464848389427,0,0.6350990700784049,99,1.2677979550361453
Clustered,100,23,Uniform,5.718564858840097,0.5883715121024538,0.9833333333333334,0.011098252564104245,4.433759099286829,9,0.5110117923538546,108,1.271516107508531
Clustered,100,24,Fixed,4.2696693796264995,0.6142494808226437,0.875151515151515,0.002054784625631324,4.252995417054872,0,0.6090513558077681,99,1.2127827335866699
Clustered,100,24,Uniform,4.66862637908877,0.43091465360184616,0.9778787878787878,0.008273512301843339,4.450300440125279,9,0.5451470713253423,108,1.326104894478133
Clustered,100,25,Fixed,4.400626298032846,0.5740598327847727,0.9205050505050505,0.003959566069485128,4.402037292309517,0,0.6469131140538231,99,1.16133557870118
Clustered,100,25,Uniform,5.270101833657706,0.5203384031449269,0.9777777777777777,0.011181345131641318,4.439589223044945,10,0.547381677504321,109,1.3907922073594217
Clustered,100,26,Fixed,4.860791746075758,0.6478339087109808,0.9034343434343435,0.0030348260175953046,4.279437957105087,0,0.6334253237241461,99,1.3370855691886665
Clustered,100,26,Uniform,4.966043065846985,0.4924781058388587,0.9899999999999999,0.011578614669488608,4.471920826296021,10,0.5219055391001226,109,1.3660376469891162
