n,trial,demand,cost,efficiency,robustness,algebraic_connectivity,network_entropy,cyclomatic_number,betweenness_gini,num_edges,steiner_ratio
100,0,Uniform,8.149563799477992,0.905090975848124,0.9632323232323232,0.006229012569977279,4.47384759583342,7,0.5350751938659932,106,1.283776522776585
100,0,HubSpoke,7.133160689742348,0.9656974014886727,0.932121212121212,0.005006795139803953,4.406724174393035,0,0.6064087279685026,99,1.123665566894589
100,1,Fixed,7.046837359359041,1.4068571516375405,0.8631313131313131,0.001894758241506972,4.44182805311072,0,0.5699649333067005,99,1.0647256259948783
100,1,Uniform,9.101831891923315,0.7981572489025023,0.9912121212121212,0.013728318965889457,4.554736973540706,13,0.4931912129981997,112,1.3752202817562487
100,1,HubSpoke,7.334705056344095,1.090763831505949,0.9238383838383837,0.00438149977400723,4.433117473547865,0,0.572253782031491,99,1.1082203312429066
100,2,Fixed,7.890589082678383,1.3330291314738152,0.8895959595959595,0.002865172204537967,4.41895048387387,0,0.5502539831418385,99,1.1544271413199012
100,2,Uniform,8.367107602046659,0.9350770355506712,0.9520202020202021,0.005402508153089359,4.538022898375104,8,0.5738232167442185,107,1.2241438514839011
100,2,HubSpoke,7.553895807330256,1.050131351351247,0.9225252525252526,0.0051988775773326645,4.434706844344691,0,0.5959324331107876,99,1.1051674661183335
100,3,Fixed,9.06515695499925,1.2237792391935383,0.8893939393939394,0.002620998316052273,4.302153162545329,0,0.6083966769409863,99,1.2980684395205728
100,3,Uniform,8.456546832621353,0.8151242814991709,0.9795959595959596,0.011055601288583756,4.488593068461781,5,0.5301274023357097,104,1.2109196349545557
100,3,HubSpoke,7.729764179840581,0.8908381855597701,0.9326262626262627,0.006159160334360069,4.437523054333651,0,0.5895599839994181,99,1.1068493327359619
100,4,Fixed,7.551726197288146,1.1276525795380876,0.8998989898989899,0.0030058073414931065,4.400761703883245,0,0.6065082128006414,99,1.1430877436861264
100,4,Uniform,8.167321855829357,0.853706260908031,0.9723232323232323,0.007967787680563875,4.517484983621284,7,0.5506183797280688,106,1.2362690685860602
100,4,HubSpoke,7.093547390918293,1.0287539515059947,0.9174747474747474,0.004040149266934811,4.460314727507381,0,0.614251021118956,99,1.0737342522729718
100,5,Fixed,8.437648204222311,1.0997145632733882,0.908989898989899,0.0033644259786461423,4.33737717602119,0,0.6257557128291251,99,1.2347351587608442
100,5,Uniform,9.227381859974555,0.7779220953866554,0.9926262626262627,0.01533923312648439,4.546450218918716,11,0.4841399304213372,110,1.350301947896005
100,5,HubSpoke,7.579764531398269,0.9412080221856114,0.9352525252525251,0.006390695663641943,4.441262294656187,1,0.6007701367781153,100,1.109195540691361
100,6,Fixed,7.480581212508808,1.397940721026239,0.8907070707070708,0.002468004527793377,4.323514286431622,0,0.609625215660252,99,1.1773363918283273
100,6,Uniform,8.490206473539432,0.73517506131415,0.9886868686868686,0.018660088275774568,4.537495221164672,10,0.4977613089509143,109,1.336236954251588
100,6,HubSpoke,7.3975185048352925,0.8131094754602207,0.9444444444444445,0.008795399902744245,4.406205761100752,0,0.6302253694041304,99,1.1642635107553563
100,7,Fixed,8.632018873919582,1.4967403634664056,0.8825252525252525,0.0022304535490127895,4.346102287447434,0,0.5884209181500726,99,1.2612925660075023
100,7,Uniform,8.566947993956171,1.1173309010929924,0.9429292929292928,0.004086503818977706,4.422861021575017,3,0.5948686639676113,102,1.2517845449570166
100,7,HubSpoke,7.432523831208627,1.0081259091788761,0.933030303030303,0.00551103723240343,4.442222703423908,0,0.6149494370597697,99,1.0860248560508854
100,8,Fixed,6.774415763930853,1.0048647178973462,0.9155555555555556,0.0040505423472510325,4.414752039623203,0,0.6140465223754137,99,1.0579565028818978
100,8,Uniform,7.824003422347866,1.066649724036853,0.9279797979797979,0.003477146948381021,4.449094006911839,5,0.6197032734619148,104,1.2218699866806162
100,8,HubSpoke,6.912905955725319,0.9503180161811333,0.9310101010101011,0.005754364319538281,4.41761380394916,0,0.6233420617169456,99,1.0795844342194483
100,9,Fixed,8.808701660549994,1.4893113663125546,0.9153535353535353,0.0035082001129946765,4.373636836990262,0,0.6680679937740641,99,1.2241485277753759
100,9,Uniform,8.624331242332858,1.195506420792247,0.9361616161616161,0.003689957978415208,4.5294763643229325,5,0.6358943549460787,104,1.19852650256403
100,9,HubSpoke,7.8281729888118345,1.0054885599204613,0.9223232323232324,0.004164038472435614,4.474122489747875,0,0.6467874656557577,99,1.0878840956031017
100,10,Fixed,7.9188354411400725,1.389973934743013,0.8738383838383839,0.002074047159959515,4.377404960788691,0,0.5847757750371851,99,1.176127422196597
100,10,Uniform,8.081768971763639,1.0116153939414296,0.9448484848484847,0.004524118741820718,4.47344978861282,5,0.5638278447994782,104,1.2003267624639957
100,10,HubSpoke,7.85651418407888,0.8995606572229289,0.9491919191919191,0.012146876806557301,4.400737740787903,0,0.6141638744326419,99,1.1668712960957015
100,11,Fixed,8.270969180830766,1.0322104292676142,0.9193939393939394,0.0043640191497736095,4.343486656852021,0,0.6273610924256696,99,1.1783034578191731
100,11,Uniform,8.23465493455027,0.9406431739237622,0.9674747474747474,0.006401823243567564,4.503620335221678,5,0.5564324757942651,104,1.1731300372653188
100,11,HubSpoke,7.613167148165936,0.8936647180247996,0.9439393939393939,0.009500193633928298,4.45498780318806,0,0.6104002819488645,99,1.0845912951084427
100,12,Fixed,8.31659759783897,1.62449919806615,0.8981818181818181,0.0028017030811694488,4.187135955021987,0,0.604263776954912,99,1.329868109463187
100,12,Uniform,8.223681773810867,0.850012291862328,0.9821212121212122,0.008352224883735406,4.532386707388935,11,0.5390467394796017,110,1.315010375902581
100,12,HubSpoke,7.004879235110063,0.9620071290774023,0.9193939393939392,0.004796222543553517,4.407860918776566,0,0.5804290305469748,99,1.1201173792314254
100,13,Fixed,10.179351212399666,1.4624034628486524,0.9185858585858585,0.003559190101835454,4.215155092547007,0,0.6566517541794203,99,1.450782988766411
100,13,Uniform,8.289809900164201,0.8227990039017604,0.9853535353535352,0.01099055153422978,4.525835985312289,6,0.5037068275564858,105,1.1814815043040883
100,13,HubSpoke,7.536323509464494,0.9798595763455026,0.9316161616161616,0.00539862393960932,4.459221961259341,0,0.6285780989438574,99,1.0740930062471046
100,14,Fixed,8.69858811656924,1.632246871062863,0.898080808080808,0.002775168522417328,4.328590665047212,0,0.5925130834418089,99,1.2432957763384902
100,14,Uniform,8.603021558582112,0.9542396112839856,0.9701010101010101,0.008927022653404322,4.486509502485811,5,0.5501847557054045,104,1.2296363759493307
100,14,HubSpoke,7.605374571518765,1.1296526203105612,0.9182828282828283,0.003477779919919103,4.425598093980501,0,0.6259937090769034,99,1.0870419377864293
100,15,Fixed,9.169134918759875,1.7939015482722478,0.9207070707070707,0.004868971694936905,4.095441769423404,0,0.5668619954875909,99,1.372916133695837
100,15,Uniform,8.045458457577698,0.9095740910141972,0.95,0.005506007206866613,4.475584102632167,5,0.5482086145295753,104,1.204665414704355
100,15,HubSpoke,7.163217938894078,0.8744674606830297,0.9326262626262627,0.004950650949036534,4.431785045516267,0,0.6022753732302555,99,1.0725654671484797
100,16,Fixed,6.992572850562858,1.3770428872570428,0.8746464646464644,0.0020354039077087544,4.43725236479723,0,0.5959837003145549,99,1.059769056492895
100,16,Uniform,8.542225329365786,0.9040547768447523,0.9781818181818182,0.009263820706903826,4.492692708128827,7,0.5737717875119601,106,1.2946287827266605
100,16,HubSpoke,7.755980297418761,1.037920279967173,0.9447474747474746,0.0082570271152038,4.38449133035612,0,0.5793664982510691,99,1.1754683287012648
100,17,Fixed,7.984311035131412,1.5720441722017304,0.8736363636363638,0.002038473073262631,4.411075758740932,0,0.6040666379846069,99,1.1712531981334582
100,17,Uniform,9.088490177300727,0.8529058059958938,0.9881818181818182,0.013725756903936653,4.55901163122311,12,0.4856010099938466,111,1.333230023170408
100,17,HubSpoke,7.640889893505318,1.195765046135618,0.9131313131313131,0.0034594776438791903,4.418594942842088,0,0.6103355825461085,99,1.1208752621204
100,18,Fixed,8.679402488042365,1.3707345271035258,0.8925252525252525,0.002655025020834787,4.247900985271698,0,0.6018147231755662,99,1.3079719276391373
100,18,Uniform,8.733938029620395,1.1782862001476622,0.952222222222222,0.0038286294072037517,4.499045116664393,8,0.553292460963694,107,1.3161903456167496
100,18,HubSpoke,7.369735750348849,1.0687482508077515,0.9227272727272726,0.003582768418761588,4.449989213409203,0,0.6439568124968098,99,1.1106072669005826
100,19,Fixed,7.176789312771639,1.0114859385615451,0.9184848484848485,0.004099538664740686,4.428578668880937,1,0.6236918702713121,100,1.056059617224603
100,19,Uniform,8.45170980033395,0.9197127376254457,0.9728282828282828,0.00792394333870845,4.478232084122062,8,0.5771149418261095,107,1.2436632911531176
100,19,HubSpoke,7.484659339900052,0.8734562281508641,0.9478787878787878,0.010327749455480864,4.406959154065529,0,0.6351914695256959,99,1.1013624802229036
100,20,Fixed,6.794100699518612,1.157244033383808,0.8837373737373736,0.002323379929482914,4.467462374487748,0,0.5974327780897124,99,1.0244429764779053
100,20,Uniform,8.394438586513738,1.0608844792054044,0.938888888888889,0.003779014549128488,4.522062311307741,8,0.6007767231990038,107,1.2657486298427147
100,20,HubSpoke,7.276965414427225,0.9644298094431478,0.9347474747474745,0.007243547413033206,4.418469506135933,0,0.6068771903380188,99,1.09725134180169
100,21,Fixed,7.956441189356846,1.118086066106649,0.8993939393939392,0.0028351343107964116,4.294598598047158,0,0.617409802586794,99,1.2292184460101134
100,21,Uniform,8.174244865567491,0.8868990579324078,0.9722222222222223,0.009079036146681818,4.461839671836997,6,0.5382474353210447,105,1.2628676982367337
100,21,HubSpoke,7.106459413346975,0.9048040057888774,0.9384848484848485,0.008738326000996829,4.4234478063045675,0,0.5598649046097137,99,1.097901786591906
100,22,Fixed,7.213374973337645,1.2557401890591542,0.8757575757575757,0.0020700525613725398,4.4916711513427074,0,0.5818403958445699,99,1.041647622698536
100,22,Uniform,8.964045522649192,0.771890270632197,0.9932323232323231,0.017422884029196894,4.549690966416892,9,0.5015586274772963,108,1.2944532542592282
100,22,HubSpoke,7.36421519498114,1.0169513095157856,0.9274747474747475,0.005273601833286196,4.486280883457849,0,0.6119761440334193,99,1.0634297092894909
100,23,Fixed,7.37852934635686,1.4700679722246335,0.8627272727272728,0.0018740423107458872,4.435953444579105,0,0.5566771535580526,99,1.0615926080907003
100,23,Uniform,8.853949422867911,1.0062871505157291,0.9677777777777777,0.005745390103114385,4.497858096879449,6,0.5970924038906906,105,1.2738700110160006
100,23,HubSpoke,7.84425289730966,0.9914738299648224,0.9317171717171716,0.006063633437415427,4.4150985615533065,0,0.6007848784878489,99,1.1285990067776364
100,24,Fixed,7.872708723932907,1.1870844917935959,0.8917171717171718,0.0027477877752633147,4.349835713903189,0,0.5957063251023373,99,1.1848306437990013
100,24,Uniform,8.023557777561885,0.8514235963652945,0.9802020202020202,0.011887992966103432,4.494626341382473,7,0.5925936431133725,106,1.207533196071049
100,24,HubSpoke,7.305549225656821,1.115437026609426,0.9103030303030303,0.0037122191589236456,4.45336159830454,0,0.6129336406357566,99,1.0994740051828233
100,25,Fixed,8.977454559687725,1.5905732946383926,0.9134343434343434,0.004195883404934916,4.229561001849641,0,0.6113674824165642,99,1.329580036457833
100,25,Uniform,8.269591264215183,0.8541549017684178,0.9706060606060606,0.007593778322523169,4.551594328271333,10,0.5326843070678686,109,1.224743982992553
100,25,HubSpoke,7.226336963520585,1.1547229457520605,0.9157575757575758,0.0036420819962814854,4.447090670304926,0,0.6108781715635241,99,1.0702358112240329
100,26,Fixed,8.867998191495328,1.543861175857077,0.8963636363636363,0.0025272399565782226,4.095644708674252,0,0.6114679296346415,99,1.3892557146854538
100,26,Uniform,8.070385194387004,0.8300024670379843,0.9829292929292928,0.012349220230021484,4.457549832110606,6,0.4739765324701599,105,1.2643021016589175
100,26,HubSpoke,7.280360003863772,0.9234513695815764,0.9351515151515152,0.005750361421375945,4.393642677043944,0,0.599538817900473,99,1.1405371902347763
100,27,Fixed,8.550457297709077,1.4862480428081188,0.876868686868687,0.0021343230968512168,4.3803156411345805,0,0.5790782740240865,99,1.2144693366249997
100,27,Uniform,8.961637349626372,0.9474768358711027,0.9783838383838384,0.009243523239951373,4.515421375008617,7,0.5372857499471935,106,1.2728715422028494
100,27,HubSpoke,7.495181446173603,1.000471940382946,0.9294949494949496,0.004872349281124027,4.44955527945327,0,0.6216091146536966,99,1.0645825973842755
100,28,Fixed,8.468434080149601,1.3361632988875225,0.8948484848484847,0.0027046587959487513,4.335542920369669,0,0.5771604529417012,99,1.2583091879987385
100,28,Uniform,8.605511254635493,0.8232522294318345,0.986060606060606,0.01153881059724573,4.54957102097504,10,0.4814705947404503,109,1.2786772355607805
100,28,HubSpoke,7.49217138747229,1.0908661757586222,0.9232323232323232,0.0044924318648994575,4.423683075553561,0,0.5975762762070893,99,1.1132480935307814
100,29,Fixed,8.994960494975565,1.0673837125752785,0.92010101010101,0.004219556362579241,4.289823824152578,0,0.6562631764765221,99,1.3249525988252322
100,29,Uniform,8.053556610093207,0.8426548969751366,0.9672727272727273,0.0073446175545020045,4.499784166768054,7,0.5759768142546438,106,1.1862843384681379
100,29,HubSpoke,7.213617252900148,1.0185822202090025,0.921010101010101,0.00366453395345003,4.427683619735982,0,0.6544830054886981,99,1.0625617457129863
