mu,n_mean,n_std,cost_mean,cost_std,efficiency_mean,efficiency_std,robustness_mean,robustness_std,algebraic_connectivity_mean,algebraic_connectivity_std,network_entropy_mean,network_entropy_std,cyclomatic_number_mean,cyclomatic_number_std,betweenness_gini_mean,betweenness_gini_std,num_edges_mean,num_edges_std,steiner_ratio_mean,steiner_ratio_std
0.25,50.0,0.0,626.1268582801009,32.873284939213434,0.5192854704837773,0.026002407804368292,1.0,0.0,45.22304431341604,1.350501828300638,6.975221275364155,0.008369189485274021,1158.8333333333333,6.3086330194989735,0.8501514032963517,0.03689671079888518,1207.8333333333333,6.3086330194989735,130.0590886657145,6.979593845195468
0.5,50.0,0.0,105.957361422531,26.874012669749387,0.9807707324181814,0.05183861772368427,1.0,0.0,2.157165844629839,0.3605626184880292,5.0052031853890755,0.2423535719517577,124.2,41.39331946765956,0.9383910048397197,0.016640223652913008,173.2,41.39331946765956,22.048054591101884,5.710707910662524
0.75,50.0,0.0,10.921125628541214,2.3239065070761376,1.4102466884206846,0.11686659482571989,0.9103265306122449,0.02545441330669632,0.014048380107802098,0.007204105207969986,3.6728894793030045,0.05707909375502407,1.0,1.5085960589122318,0.7138959611821704,0.06449712267676518,50.0,1.5085960589122307,2.2655199735003806,0.46698445011539996
1.0,50.0,0.0,8.853286125471302,1.8019103526513318,1.4864884768325288,0.19254363007539324,0.9001768707482992,0.01821287245049571,0.012470842501368888,0.003699474636171042,3.4861036094202924,0.10307352396721117,1.3,1.556964331972471,0.5919625691056783,0.04669104205179481,50.3,1.5569643319724713,1.8370838550528026,0.36344174259556983
1.25,50.0,0.0,5.561174459419869,0.24727736682583082,1.1264198801014742,0.1660593289326792,0.8845714285714286,0.02030131070124927,0.010800236134680388,0.002867821912052478,3.605934840109761,0.07727141193647921,0.0,0.0,0.5529176945390812,0.04454934249706993,49.0,0.0,1.1546286513013895,0.039392349794924265
1.5,50.0,0.0,5.374272123541954,0.21419567062142542,1.039579516760212,0.14273875699191144,0.8959047619047619,0.016930246645305846,0.012769014580749666,0.004096132456612984,3.675195018373237,0.046001946950052525,0.0,0.0,0.5690688750639673,0.037727998526314,49.0,0.0,1.1157421954224909,0.027377573164426284
2.0,50.0,0.0,5.2204282040895285,0.18808407152684942,1.0190529650702067,0.13574631564192635,0.8939591836734694,0.017759234961078462,0.012534443626996095,0.004133633295919374,3.706472161866742,0.03839933031874578,0.0,0.0,0.5701000396028068,0.033025124876753166,49.0,0.0,1.0839055660636332,0.024285030318397058
3.0,50.0,0.0,5.044241850827452,0.1595398970272638,0.96821449128051,0.1012227780771607,0.892843537414966,0.016796792947570888,0.012037879552569864,0.0032885646340191643,3.736844295409363,0.031527614092420234,0.0,0.0,0.568408160326424,0.03661045155733547,49.0,0.0,1.0474027619357333,0.019572626549343948
