trial,lambda,n,cost,efficiency,robustness,algebraic_connectivity,network_entropy,cyclomatic_number,betweenness_gini,num_edges,steiner_ratio
15,0.1,50,8.294391302881609,1.4760751904435014,0.8938775510204081,0.010940659095792404,3.6633928361834673,1,0.6207977332170882,50,1.7300784308341746
15,0.25,50,9.746256477918735,1.114175289054394,0.9583673469387755,0.020188128479327407,3.83699517216277,8,0.5023261961406289,57,2.032914471730673
15,0.5,50,8.185578200048214,0.7703670546255386,0.993061224489796,0.054644815241633685,3.8562114501568527,9,0.4323903200624515,58,1.7073817439611072
15,0.75,50,8.77471371136453,0.6312430335370164,0.9963265306122449,0.08264000174715332,3.993483954739025,17,0.41557887373207403,66,1.8302660646722264
15,0.9,50,8.691470076288166,0.6206933878443698,0.9951020408163265,0.08904915627213884,4.043816669221595,19,0.39371365880416875,68,1.8129027631000165
15,1.0,50,7.4808445569956605,0.6099919057503851,0.9934693877551021,0.08020496007042213,3.990867412688608,14,0.3900394406597345,63,1.5603854869958942
16,0.0,50,12.26105542681609,1.700003368865568,0.893469387755102,0.009853940186125017,3.435414225829676,4,0.5876830282861896,53,2.5404721070510674
16,0.1,50,7.992406823172456,1.4630021723349484,0.8706122448979592,0.008341343498651793,3.7086054532970043,4,0.540351406513444,53,1.6560145840354348
16,0.25,50,7.105159534332246,1.246979240487488,0.9318367346938775,0.014184002342411416,3.7738725853837907,3,0.4991882404563406,52,1.472178290103881
16,0.5,50,10.070717766700826,0.8441971406824997,0.9975510204081632,0.0645507592104233,4.009265393863796,16,0.36445180407878697,65,2.086637462573704
16,0.75,50,8.737108411255607,0.686437228205523,0.9979591836734695,0.08002754158841316,4.039397460832396,17,0.3791732566498922,66,1.810315624748792
16,0.9,50,7.942873309033214,0.6735953524714368,0.9955102040816327,0.07784315439432235,4.008502708781742,14,0.39582617837743106,63,1.645751314956678
16,1.0,50,7.46694416804784,0.6760419038927588,0.9946938775510205,0.07623942151315104,3.973054072279312,12,0.3980176440062273,61,1.5471395180503746
17,0.0,50,10.037875970576666,1.3252069253918615,0.9257142857142857,0.017862386895259298,3.4967909294528745,2,0.6670898409514256,51,2.1554037967760107
17,0.1,50,6.994412137434832,1.3564540833100946,0.8955102040816325,0.012825473447578067,3.731574685364428,3,0.5967082716310552,52,1.5018896947356046
17,0.25,50,8.971321141053735,0.9093501366161492,0.9612244897959183,0.022547898854999075,3.8013605630140637,8,0.5790666100975814,57,1.9263855925501374
17,0.5,50,8.908678700905497,0.8164522882051561,0.9914285714285714,0.07305980590029419,3.8933900015597565,12,0.4484784010315923,61,1.9129345642917088
17,0.75,50,9.124875173407228,0.6802394671902894,0.9946938775510205,0.07867461443729327,4.018358081650977,19,0.3884964718653878,68,1.95935780154287
