lambda,n_mean,n_std,cost_mean,cost_std,efficiency_mean,efficiency_std,robustness_mean,robustness_std,algebraic_connectivity_mean,algebraic_connectivity_std,network_entropy_mean,network_entropy_std,cyclomatic_number_mean,cyclomatic_number_std,betweenness_gini_mean,betweenness_gini_std,num_edges_mean,num_edges_std,steiner_ratio_mean,steiner_ratio_std
0.0,56.666666666666664,33.18318241979841,9.164482385033873,1.975024699049426,1.25009032992715,0.23393108997065337,0.9010406053614073,0.018272818745769987,0.027737418653844277,0.03258668475887005,3.537486018021964,0.6254909418848346,2.988888888888889,2.6794869727158237,0.5774957047023088,0.05011471401041472,58.65555555555556,31.163274665704463,2.087994361843404,0.7419325547242634
0.1,56.666666666666664,33.18318241979841,7.919836725634268,0.8019411346277617,1.186759099183998,0.21317824505167196,0.9127494650527231,0.026229138295939772,0.03992025106397305,0.05223758203648955,3.6809123606036755,0.5745482093594029,3.2777777777777777,2.752027966353269,0.5880421153676515,0.04430272409718857,58.94444444444444,30.85681361250872,1.8109778444905336,0.609775554904487
0.25,56.666666666666664,33.18318241979841,8.41936957195481,1.1032505590205082,1.0851414712598346,0.28205842659589503,0.9539103747825551,0.03198738417166339,0.07526429139633024,0.09534772995183326,3.7835468024640098,0.5213767822242308,5.966666666666667,3.206208864203779,0.5301620140262208,0.08975118710972711,61.63333333333333,30.441489281290455,1.8771048736593194,0.47617757929238663
0.5,56.666666666666664,33.18318241979841,8.61978306191236,1.4522979235051947,0.9189623451432862,0.280939505175142,0.9769890286080761,0.02899735483042749,0.1181639891025876,0.1317827809777,3.86800912824594,0.5307625606853575,9.877777777777778,4.449031652696084,0.46501829599066496,0.10415189584706909,65.54444444444445,31.248968022910432,1.8945538133585806,0.41458329383389825
0.75,56.666666666666664,33.18318241979841,8.30546595924472,1.3637256234302302,0.7956120026197245,0.22889513564416825,0.9857008092622127,0.021362928681004305,0.14317774404792294,0.14764942975326772,3.91353976765348,0.5197605937803348,11.811111111111112,5.346204039125801,0.46528262312330787,0.08465803185913118,67.47777777777777,31.10158339037203,1.8279325401434272,0.4047642212356566
0.9,56.666666666666664,33.18318241979841,7.97820764668839,1.2911746446936454,0.7355922337054253,0.17840813528618008,0.9890470452224839,0.01920102462923059,0.142053901456798,0.13993058935699057,3.9245863634529297,0.5299339353849495,12.255555555555556,5.22646917382747,0.4494097814140106,0.07990980767118892,67.92222222222222,31.651979641579462,1.7551897920579027,0.38043752756223237
1.0,56.666666666666664,33.18318241979841,7.687708354851584,1.151757832762172,0.7123412579004479,0.1428508840195449,0.9881840568231545,0.01566511828042568,0.13569890780285593,0.14431655138342817,3.926342618602917,0.5312425663182033,11.855555555555556,4.540853533366348,0.4515603562912247,0.07904343817389652,67.52222222222223,31.63848736344221,1.699404889203161,0.3913125469494773
